
-----------------------------------------------------------------------------
	###### CHOSEN CSMA TECHNIQUE IS : NON PERSISTENT METHOD ######

21/09/2021 04:52:54 CHANNEL has been initialised

21/09/2021 04:54:32 SENDER-8    ||  PACKET 13 SENT TO CHANNEL

21/09/2021 04:54:33 RECEIVER-8  ||  PACKET RECEIVED



********** 21/09/2021 04:54:33 SENDER-8 STATS **********
*	Total packets: 13
*	Total Delay: 99.39 secs
*	Total collisions: 4
*	Throughput: 0.765
********************************************************


21/09/2021 04:54:34 SENDER-6    ||  PACKET 11 SENT TO CHANNEL
21/09/2021 04:54:34 SENDER-1    ||  COLLISION
21/09/2021 04:54:34 SENDER-4    ||  PACKET 11 SENT TO CHANNEL
21/09/2021 04:54:34 SENDER-5    ||  PACKET 11 SENT TO CHANNEL
